code_postal,tr002_type_batiment_id,annee_construction,surface_habitable,consommation_energie,nom_methode_dpe,tr001_modele_dpe_id,tr006_type_usage_id,description,tr004_type_energie_id,description.1,consommation_energie_finale,annee_DPE,coordonnees,ville
94200,Appartement,2016.0,87.21,44.62,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,46571.1,2016,"48.8126036229, 2.38769451134",Ivry-sur-Seine
92300,Appartement,2006.0,47.31,166.0,Méthode 3CL,1,1,Chauffage,3,Gaz,6465.35,2014,"48.8951336953, 2.28682447096",Levallois-Perret
75017,Appartement,2015.0,85.6,40.34,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,84262.5,2015,"48.8872660268, 2.30686780021","Paris 17, Paris"
93300,Appartement,2014.0,21.23,108.39,FACTURE - DPE,11,1,Chauffage,3,Gaz,70248.3,2014,"48.9126312095, 2.38445065454",Aubervilliers
92200,Appartement,2014.0,40.63,74.44,FACTURE - DPE,11,1,Chauffage,3,Gaz,38534.0,2014,"48.8855663756, 2.26645990318",Neuilly-sur-Seine
75019,Appartement,2014.0,88.0,59.86,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,71545.0,2014,"48.8868704923, 2.38465309568","Paris, Paris 19"
92120,Appartement,2015.0,80.82,58.63,FACTURE - DPE,11,1,Chauffage,3,Gaz,127784.0,2015,"48.8152695492, 2.31739229511",Montrouge
95130,Appartement,2014.0,45.29,55.09,FACTURE - DPE,11,1,Chauffage,3,Gaz,67424.5,2014,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
93600,Appartement,2014.0,73.44,62.18,TH_C_E,11,1,Chauffage,3,Gaz,2355.91,2014,"48.9461334622, 2.49331125191",Aulnay-sous-Bois
94400,Appartement,2006.0,92.0,116.0,Méthode 3CL,9,1,Chauffage,2,Electricité,2227.18,2014,"48.7885568869, 2.39425728394",Vitry-sur-Seine
93400,Appartement,2008.0,45.81,158.31,3CL-DPE,1,1,Chauffage,2,Electricité,842.25,2015,"48.9096159679, 2.33315490092",Saint-Ouen
92400,Appartement,2001.0,87.92,174.0,Méthode 3CL,1,1,Chauffage,2,Electricité,3292.87,2013,"48.8983884255, 2.25522376319",Courbevoie
95000,Appartement,2014.0,59.48,54.37,TH_C_E,11,1,Chauffage,4,Autres énergies,1725.59,2014,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
93400,Appartement,2015.0,104.9,55.74,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,80183.8,2015,"48.9096159679, 2.33315490092",Saint-Ouen
92000,Appartement,2014.0,50.7,73.21,TH_C_E,11,1,Chauffage,3,Gaz,1876.08,2016,"48.8962161446, 2.2068493546",Nanterre
92120,Appartement,2013.0,38.7,56.86,TH_C_E,11,1,Chauffage,3,Gaz,916.61,2013,"48.8152695492, 2.31739229511",Montrouge
93400,Appartement,2015.0,46.6,52.34,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,80183.8,2015,"48.9096159679, 2.33315490092",Saint-Ouen
91120,Appartement,2015.0,22.67,56.07,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,20821.3,2015,"48.714670201, 2.22882062662",Palaiseau
91700,Maison,2015.0,98.5,52.15,FACTURE - DPE,11,1,Chauffage,2,Electricité,1244.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
95000,Appartement,2015.0,48.56,55.87,TH_C_E,11,1,Chauffage,4,Autres énergies,1587.25,2015,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
75017,Appartement,2015.0,64.23,44.69,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,51563.0,2015,"48.8872660268, 2.30686780021","Paris 17, Paris"
75019,Appartement,2015.0,45.22,40.53,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,238545.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
92130,Appartement,2014.0,58.98,51.01,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,43599.0,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
92000,Appartement,2015.0,40.36,57.71,FACTURE - DPE,11,1,Chauffage,3,Gaz,65107.0,2015,"48.8962161446, 2.2068493546",Nanterre
75019,Appartement,2015.0,48.9,61.21,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,237518.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
93400,Appartement,2015.0,69.46,63.03,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,208499.8,2015,"48.9096159679, 2.33315490092",Saint-Ouen
93400,Appartement,2016.0,73.6,53.02,TH_C_E,11,1,Chauffage,3,Gaz,1893.35,2016,"48.9096159679, 2.33315490092",Saint-Ouen
75018,Appartement,2016.0,80.4,52.35,FACTURE - DPE,11,1,Chauffage,3,Gaz,32204.0,2016,"48.892362855900004, 2.34785432498","Paris, Paris 18"
92130,Appartement,2014.0,91.88,64.53,TH_C_E,11,1,Chauffage,4,Autres énergies,2520.46,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
75020,Appartement,2006.0,35.0,290.0,Méthode 3CL,9,1,Chauffage,2,Electricité,2338.81,2014,"48.8634587721, 2.40123411777","Paris, Paris 20"
93100,Appartement,2015.0,80.47,65.23,FACTURE - DPE,11,1,Chauffage,3,Gaz,69956.0,2015,"48.8631150275, 2.44833244212",Montreuil
75017,Appartement,2014.0,29.5,46.95,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,176137.0,2015,"48.8872660268, 2.30686780021","Paris 17, Paris"
93100,Appartement,2009.0,72.31,190.48,TROIS_CL_DPE,1,1,Chauffage,2,Electricité,2977.1,2014,"48.8631150275, 2.44833244212",Montreuil
94400,Appartement,2014.0,65.38,63.06,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,184464.0,2014,"48.7885568869, 2.39425728394",Vitry-sur-Seine
75019,Appartement,2014.0,46.6,43.65,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,25542.3,2014,"48.8868704923, 2.38465309568","Paris, Paris 19"
93300,Appartement,2014.0,64.44,72.83,FACTURE - DPE,11,1,Chauffage,3,Gaz,152907.0,2014,"48.9126312095, 2.38445065454",Aubervilliers
94200,Appartement,2016.0,63.6,73.53,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,133598.0,2015,"48.8126036229, 2.38769451134",Ivry-sur-Seine
91700,Appartement,2015.0,45.18,58.13,FACTURE - DPE,11,1,Chauffage,3,Gaz,114836.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
75019,Appartement,2013.0,26.3,67.46,FACTURE - DPE,11,1,Chauffage,3,Gaz,73579.4,2013,"48.8868704923, 2.38465309568","Paris, Paris 19"
94200,Maison,2003.0,105.78,209.06,TROIS_CL_DPE,1,1,Chauffage,2,Electricité,5425.64,2013,"48.8126036229, 2.38769451134",Ivry-sur-Seine
75019,Appartement,2015.0,84.3,57.25,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,157757.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
95130,Appartement,2012.0,60.15,67.58,TH_C_E,11,1,Chauffage,3,Gaz,2243.3,2014,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
93110,Appartement,2006.0,40.95,186.0,Méthode 3CL,1,1,Chauffage,2,Electricité,1732.14,2013,"48.8745435446, 2.48670478198",Rosny-sous-Bois
91120,Appartement,2015.0,63.25,58.82,TH_BCE,11,1,Chauffage,4,Autres énergies,1746.45,2015,"48.714670201, 2.22882062662",Palaiseau
93110,Appartement,2006.0,124.09,59.0,Méthode 3CL,1,1,Chauffage,2,Electricité,1793.31,2014,"48.8745435446, 2.48670478198",Rosny-sous-Bois
92100,Appartement,2006.0,39.0,209.96,TROIS_CL_DPE,9,1,Chauffage,2,Electricité,1343.92,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
93100,Maison,2003.0,98.22,261.88,3CL - DPE,9,1,Chauffage,2,Electricité,7344.11,2015,"48.8631150275, 2.44833244212",Montreuil
75020,Appartement,2006.0,30.1,199.0,Méthode 3CL,9,1,Chauffage,2,Electricité,1364.44,2015,"48.8634587721, 2.40123411777","Paris, Paris 20"
93110,Appartement,2014.0,47.85,66.06,TH_C_E,11,1,Chauffage,3,Gaz,1078.89,2014,"48.8745435446, 2.48670478198",Rosny-sous-Bois
75011,Appartement,2014.0,48.7,79.19,TH_C_E,11,1,Chauffage,3,Gaz,2670.04,2014,"48.8593266337, 2.379860868049999","Paris, Paris 11"
93200,Appartement,2013.0,81.1,61.63,FACTURE - DPE,11,1,Chauffage,3,Gaz,64162.0,2014,"48.9296140653, 2.35920270384",Saint-Denis
94200,Appartement,2016.0,42.59,44.62,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,46571.1,2016,"48.8126036229, 2.38769451134",Ivry-sur-Seine
93400,Appartement,2016.0,81.3,37.15,FACTURE - DPE,11,1,Chauffage,3,Gaz,31132.0,2016,"48.9096159679, 2.33315490092",Saint-Ouen
92000,Appartement,2010.0,29.0,301.36,3CL,9,1,Chauffage,2,Electricité,1948.11,2015,"48.8962161446, 2.2068493546",Nanterre
75015,Appartement,2015.0,26.79,71.15,3CL - DPE,9,1,Chauffage,4,Autres énergies,492.55,2016,"48.8401714342, 2.29321693746","Paris, Paris 15"
93200,Appartement,2010.0,47.2,318.0,Méthode 3CL,9,1,Chauffage,2,Electricité,3840.41,2014,"48.9296140653, 2.35920270384",Saint-Denis
95000,Appartement,2014.0,59.09,63.27,FACTURE - DPE,11,1,Chauffage,3,Gaz,54077.6,2014,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
93200,Appartement,2014.0,62.62,55.85,FACTURE - DPE,11,1,Chauffage,3,Gaz,63500.0,2014,"48.9296140653, 2.35920270384",Saint-Denis
91120,Appartement,2015.0,63.4,75.41,TH_BCE,11,1,Chauffage,4,Autres énergies,2765.49,2016,"48.714670201, 2.22882062662",Palaiseau
92130,Appartement,2006.0,85.78,124.0,Méthode 3CL,1,1,Chauffage,2,Electricité,2280.2,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
92000,Appartement,2014.0,18.68,73.47,TH_C_E,11,1,Chauffage,3,Gaz,684.92,2014,"48.8962161446, 2.2068493546",Nanterre
92600,Appartement,2015.0,29.05,107.96,3CL-DPE,9,1,Chauffage,3,Gaz,1697.0,2015,"48.915464529, 2.28801082145",Asnières-sur-Seine
92400,Appartement,2014.0,61.22,86.05,FACTURE - DPE,11,1,Chauffage,2,Electricité,210039.7,2015,"48.8983884255, 2.25522376319",Courbevoie
94200,Appartement,2016.0,62.66,63.05,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,208806.0,2016,"48.8126036229, 2.38769451134",Ivry-sur-Seine
93300,Appartement,2015.0,70.1,53.41,FACTURE - DPE,11,1,Chauffage,3,Gaz,25130.4,2015,"48.9126312095, 2.38445065454",Aubervilliers
91700,Appartement,2015.0,63.0,81.51,FACTURE - DPE,11,1,Chauffage,3,Gaz,66336.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
75017,Appartement,2014.0,67.95,51.47,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,176137.0,2015,"48.8872660268, 2.30686780021","Paris 17, Paris"
75015,Appartement,2015.0,93.6,175.21,FACTURE - DPE,11,1,Chauffage,2,Electricité,37320.0,2015,"48.8401714342, 2.29321693746","Paris, Paris 15"
95000,Appartement,2015.0,72.51,62.59,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,135753.0,2015,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
75019,Appartement,2014.0,68.3,44.26,TH_C_E,11,1,Chauffage,4,Autres énergies,2312.58,2014,"48.8868704923, 2.38465309568","Paris, Paris 19"
94200,Appartement,2006.0,29.81,231.59,3CL - DPE,1,1,Chauffage,2,Electricité,1093.19,2013,"48.8126036229, 2.38769451134",Ivry-sur-Seine
92400,Appartement,2001.0,74.77,177.23,3CL-DPE,1,1,Chauffage,2,Electricité,2409.41,2014,"48.8983884255, 2.25522376319",Courbevoie
92100,Appartement,2004.0,63.5,87.18,3CL,9,1,Chauffage,3,Gaz,3488.25,2014,"48.8364966292, 2.23867632216",Boulogne-Billancourt
94400,Appartement,2014.0,46.62,68.34,FACTURE - DPE,11,1,Chauffage,3,Gaz,103904.0,2014,"48.7885568869, 2.39425728394",Vitry-sur-Seine
91120,Appartement,2016.0,62.2,81.22,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,181142.0,2016,"48.714670201, 2.22882062662",Palaiseau
75018,Appartement,2013.0,68.1,148.99,Facture,10,1,Chauffage,3,Gaz,5301.19,2014,"48.892362855900004, 2.34785432498","Paris, Paris 18"
95000,Appartement,2015.0,65.59,61.67,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,126900.0,2015,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
91700,Appartement,2016.0,58.7,63.02,FACTURE - DPE,11,1,Chauffage,3,Gaz,114358.0,2016,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
93200,Appartement,2013.0,72.88,89.11,TROIS_CL_DPE,9,1,Chauffage,4,Autres énergies,6494.74,2014,"48.9296140653, 2.35920270384",Saint-Denis
92100,Appartement,2014.0,80.1,67.58,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,186261.0,2014,"48.8364966292, 2.23867632216",Boulogne-Billancourt
95000,Appartement,2014.0,59.68,54.37,TH_C_E,11,1,Chauffage,4,Autres énergies,1731.4,2014,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
75011,Appartement,2013.0,32.57,61.69,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,232965.0,2013,"48.8593266337, 2.379860868049999","Paris, Paris 11"
92130,Appartement,2014.0,66.0,57.38,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,154299.0,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
91120,Appartement,2015.0,89.45,67.5,TH_BCE,11,1,Chauffage,4,Autres énergies,3729.43,2016,"48.714670201, 2.22882062662",Palaiseau
91700,Appartement,2016.0,47.67,57.43,FACTURE - DPE,11,1,Chauffage,3,Gaz,50804.0,2016,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
95130,Appartement,2011.0,52.99,167.6,TROIS_CL_DPE,1,1,Chauffage,3,Gaz,5234.44,2015,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
93300,Appartement,2010.0,41.3,208.0,Méthode 3CL,1,1,Chauffage,2,Electricité,2105.81,2014,"48.9126312095, 2.38445065454",Aubervilliers
92120,Appartement,2003.0,64.5,201.46,3CL - DPE,1,1,Chauffage,1,"Bois, Biomasse",2641.04,2014,"48.8152695492, 2.31739229511",Montrouge
92000,Appartement,2015.0,67.7,58.62,TH_C_E,11,1,Chauffage,3,Gaz,1450.73,2015,"48.8962161446, 2.2068493546",Nanterre
75007,Appartement,2013.0,20.45,224.45,FACTURE - DPE,11,1,Chauffage,2,Electricité,35272.2,2014,"48.8561051636, 2.31254406306","Paris, Paris 07"
93300,Appartement,2006.0,25.1,266.0,Méthode 3CL,1,1,Chauffage,2,Electricité,1273.84,2016,"48.9126312095, 2.38445065454",Aubervilliers
93110,Appartement,2015.0,20.32,68.83,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,228104.1,2015,"48.8745435446, 2.48670478198",Rosny-sous-Bois
93300,Appartement,2014.0,46.79,53.16,TH_C_E,11,1,Chauffage,4,Autres énergies,1345.68,2014,"48.9126312095, 2.38445065454",Aubervilliers
93200,Appartement,2013.0,86.38,131.49,TROIS_CL_DPE,9,1,Chauffage,4,Autres énergies,11358.55,2014,"48.9296140653, 2.35920270384",Saint-Denis
92200,Appartement,2005.0,51.0,241.43,TROIS_CL_DPE,1,1,Chauffage,2,Electricité,2711.54,2014,"48.8855663756, 2.26645990318",Neuilly-sur-Seine
95000,Appartement,2015.0,88.37,36.82,FACTURE - DPE,11,1,Chauffage,3,Gaz,20256.0,2015,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
92400,Appartement,2005.0,39.0,236.53,TROIS_CL_DPE,1,1,Chauffage,2,Electricité,1745.53,2015,"48.8983884255, 2.25522376319",Courbevoie
95000,Appartement,2014.0,61.65,59.1,TH_C_E,11,1,Chauffage,4,Autres énergies,2124.94,2014,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
93400,Appartement,2016.0,70.11,0.0,FACTURE - DPE,11,1,Chauffage,3,Gaz,31132.0,2016,"48.9096159679, 2.33315490092",Saint-Ouen
75019,Appartement,2015.0,60.7,61.21,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,237518.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
93400,Appartement,2015.0,108.27,58.46,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,125049.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
93300,Appartement,2015.0,18.1,60.88,FACTURE - DPE,11,1,Chauffage,3,Gaz,118628.2,2015,"48.9126312095, 2.38445065454",Aubervilliers
92000,Maison,2006.0,100.0,205.0,Méthode 3CL,1,1,Chauffage,1,"Bois, Biomasse",13623.87,2014,"48.8962161446, 2.2068493546",Nanterre
75017,Appartement,2014.0,62.39,53.24,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,176137.0,2015,"48.8872660268, 2.30686780021","Paris 17, Paris"
75016,Appartement,2001.0,38.1,345.0,Méthode 3CL,9,1,Chauffage,2,Electricité,3936.39,2015,"48.8603821025, 2.26201220212","Paris, Paris 16"
75016,Appartement,2015.0,75.12,46.37,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,37163.5,2015,"48.8603821025, 2.26201220212","Paris, Paris 16"
91700,Maison,2015.0,130.5,60.54,FACTURE - DPE,11,1,Chauffage,3,Gaz,4629.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
93110,Appartement,2015.0,18.52,68.99,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,228104.1,2015,"48.8745435446, 2.48670478198",Rosny-sous-Bois
93400,Appartement,2014.0,88.08,38.12,FACTURE - DPE,11,1,Chauffage,3,Gaz,75735.0,2014,"48.9096159679, 2.33315490092",Saint-Ouen
93400,Appartement,2015.0,41.1,68.93,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,82417.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
92000,Appartement,2014.0,57.09,65.04,TH_C_E,11,1,Chauffage,3,Gaz,2449.91,2014,"48.8962161446, 2.2068493546",Nanterre
92000,Appartement,2015.0,63.49,67.84,TH_C_E,11,1,Chauffage,3,Gaz,2104.09,2015,"48.8962161446, 2.2068493546",Nanterre
94400,Appartement,2015.0,82.8,50.11,TH_C_E,11,1,Chauffage,4,Autres énergies,2932.08,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
92300,Appartement,2015.0,105.2,60.88,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,76657.0,2015,"48.8951336953, 2.28682447096",Levallois-Perret
75013,Appartement,2007.0,71.78,232.0,Méthode 3CL,9,1,Chauffage,2,Electricité,2653.15,2014,"48.8283577313, 2.36214011885","Paris 13, Paris"
92000,Appartement,2014.0,61.47,68.33,TH_C_E,11,1,Chauffage,3,Gaz,2743.99,2014,"48.8962161446, 2.2068493546",Nanterre
92600,Appartement,2014.0,71.04,55.97,TH_BCE,11,1,Chauffage,3,Gaz,2074.9,2014,"48.915464529, 2.28801082145",Asnières-sur-Seine
91700,Appartement,2014.0,63.8,66.59,FACTURE - DPE,11,1,Chauffage,3,Gaz,76243.0,2014,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
75016,Appartement,2013.0,44.2,208.33,TH_C_E,11,1,Chauffage,4,Autres énergies,9208.33,2013,"48.8603821025, 2.26201220212","Paris, Paris 16"
92120,Appartement,2001.0,96.52,111.0,Méthode 3CL,1,1,Chauffage,2,Electricité,2069.74,2015,"48.8152695492, 2.31739229511",Montrouge
94200,Maison,2006.0,86.0,148.0,Méthode 3CL,9,1,Chauffage,2,Electricité,2958.38,2014,"48.8126036229, 2.38769451134",Ivry-sur-Seine
95130,Appartement,2006.0,75.6,196.4,TROIS_CL_DPE,9,1,Chauffage,2,Electricité,3019.44,2015,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
75011,Appartement,2013.0,83.09,61.69,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,232965.0,2013,"48.8593266337, 2.379860868049999","Paris, Paris 11"
75015,Appartement,2013.0,129.7,205.05,FACTURE - DPE,11,1,Chauffage,2,Electricité,91341.0,2013,"48.8401714342, 2.29321693746","Paris, Paris 15"
93400,Appartement,2014.0,60.7,57.16,FACTURE - DPE,11,1,Chauffage,3,Gaz,34104.0,2014,"48.9096159679, 2.33315490092",Saint-Ouen
92130,Appartement,2014.0,42.2,54.78,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,91906.0,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
92130,Appartement,2014.0,66.78,51.01,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,43599.0,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
91700,Appartement,2015.0,58.0,64.68,FACTURE - DPE,11,1,Chauffage,3,Gaz,66336.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
75019,Appartement,2015.0,79.47,41.84,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,238545.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
93110,Appartement,2015.0,67.66,74.23,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,111349.0,2015,"48.8745435446, 2.48670478198",Rosny-sous-Bois
93200,Appartement,2013.0,62.4,59.76,FACTURE - DPE,11,1,Chauffage,3,Gaz,34657.0,2014,"48.9296140653, 2.35920270384",Saint-Denis
93400,Appartement,2015.0,20.44,71.43,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,125348.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
93110,Appartement,2014.0,80.5,55.38,FACTURE - DPE,11,1,Chauffage,3,Gaz,61280.0,2014,"48.8745435446, 2.48670478198",Rosny-sous-Bois
92130,Appartement,2003.0,110.59,227.25,3CL-DPE,1,1,Chauffage,2,Electricité,5374.91,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
92100,Appartement,2015.0,66.6,62.49,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,223759.0,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
94200,Appartement,2016.0,72.87,63.05,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,208806.0,2016,"48.8126036229, 2.38769451134",Ivry-sur-Seine
75020,Appartement,2001.0,112.0,205.0,Méthode 3CL,1,1,Chauffage,2,Electricité,6808.52,2015,"48.8634587721, 2.40123411777","Paris, Paris 20"
93200,Appartement,2006.0,92.75,190.0,Méthode 3CL,1,1,Chauffage,2,Electricité,4147.94,2015,"48.9296140653, 2.35920270384",Saint-Denis
94200,Appartement,2014.0,62.14,66.41,FACTURE - DPE,11,1,Chauffage,3,Gaz,213961.0,2014,"48.8126036229, 2.38769451134",Ivry-sur-Seine
92130,Appartement,2004.0,62.93,119.25,3CL,9,1,Chauffage,3,Gaz,5233.89,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
94400,Appartement,2015.0,41.82,64.33,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,88896.0,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
91120,Appartement,2015.0,59.58,74.06,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,236813.0,2015,"48.714670201, 2.22882062662",Palaiseau
91700,Appartement,2015.0,44.93,63.57,FACTURE - DPE,11,1,Chauffage,3,Gaz,92247.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
92100,Appartement,2014.0,93.29,67.69,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,186261.0,2014,"48.8364966292, 2.23867632216",Boulogne-Billancourt
94200,Appartement,2016.0,22.0,81.25,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,133598.0,2015,"48.8126036229, 2.38769451134",Ivry-sur-Seine
93200,Appartement,2014.0,93.6,49.46,FACTURE - DPE,11,1,Chauffage,3,Gaz,54017.5,2014,"48.9296140653, 2.35920270384",Saint-Denis
94400,Appartement,2014.0,24.66,67.76,FACTURE - DPE,11,1,Chauffage,3,Gaz,46321.0,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
92000,Maison,2003.0,120.77,107.88,3CL-DPE,9,1,Chauffage,3,Gaz,7150.13,2014,"48.8962161446, 2.2068493546",Nanterre
91100,Maison,2014.0,83.33,118.52,FACTURE - DPE,11,1,Chauffage,2,Electricité,990.0,2014,"48.598553411, 2.4642298382","Villabé, Corbeil-Essonnes"
95000,Appartement,2014.0,82.72,54.72,TH_C_E,11,1,Chauffage,4,Autres énergies,2409.97,2014,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
93400,Appartement,2013.0,63.97,68.44,TH_C_E,11,1,Chauffage,4,Autres énergies,2378.81,2015,"48.9096159679, 2.33315490092",Saint-Ouen
92100,Appartement,2010.0,65.54,176.56,3CL,2,1,Chauffage,4,Autres énergies,8437.0,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
93200,Appartement,2013.0,65.32,148.71,FACTURE - DPE,11,1,Chauffage,2,Electricité,47432.0,2013,"48.9296140653, 2.35920270384",Saint-Denis
94400,Appartement,2014.0,75.48,63.06,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,184464.0,2014,"48.7885568869, 2.39425728394",Vitry-sur-Seine
92000,Appartement,2014.0,81.05,65.29,TH_C_E,11,1,Chauffage,3,Gaz,2731.96,2014,"48.8962161446, 2.2068493546",Nanterre
91120,Appartement,2015.0,40.46,89.31,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,236813.0,2015,"48.714670201, 2.22882062662",Palaiseau
